ID	Section	Sentence	Desired_Section	Segment_annotation	Issue Type
9d3a10ebc4922873f198a72044374f9551105d312d5710cb02570218849e43f79ae42fff4a53628a6ebbc4d636e9ac5d0b70d6d4250d274a814409d20039bde8	comments,_suggestions_and_typos	The issues for the performance gap shall be investigated and solved.	"""comments,_suggestions_and_typos"""	I	H4. This has no precedent in the existing literature
9d3a10ebc4922873f198a72044374f9551105d312d5710cb02570218849e43f79ae42fff4a53628a6ebbc4d636e9ac5d0b70d6d4250d274a814409d20039bde8	comments,_suggestions_and_typos	3) It's better to investigate whether the model really leverages document-level contexts correctly, probably refer to this paper:	"""comments,_suggestions_and_typos"""	I	"""H10. The approach is tested only on [not English], so unclear if it will generalize to other languages"""
9d3a10ebc4922873f198a72044374f9551105d312d5710cb02570218849e43f79ae42fff4a53628a6ebbc4d636e9ac5d0b70d6d4250d274a814409d20039bde8	comments,_suggestions_and_typos	Do Context-Aware Translation Models Pay the Right Attention?	"""comments,_suggestions_and_typos"""	I	"""H10. The approach is tested only on [not English], so unclear if it will generalize to other languages"""
9d3a10ebc4922873f198a72044374f9551105d312d5710cb02570218849e43f79ae42fff4a53628a6ebbc4d636e9ac5d0b70d6d4250d274a814409d20039bde8	comments,_suggestions_and_typos	In ACL 2021.	"""comments,_suggestions_and_typos"""	O	H2. The results contradict what I would expect
254183d814a4ec6d0d2cbb94da5f24875b391296f058c9f2e831b4b49f790cd77cfd42c8619b99ae1a24c1315a1ec7d2657d10e07a174e6a84e89f40efcbc586	summary_of_weaknesses	no major weakness is observed.	Summary_of_weaknesses	B	Other
254183d814a4ec6d0d2cbb94da5f24875b391296f058c9f2e831b4b49f790cd77cfd42c8619b99ae1a24c1315a1ec7d2657d10e07a174e6a84e89f40efcbc586	comments,_suggestions_and_typos	The paper uses much analysis to justify that the information axis is a good tool to be applied.	"""comments,_suggestions_and_typos"""	B	H5. The results do not surpass the latest SOTA
254183d814a4ec6d0d2cbb94da5f24875b391296f058c9f2e831b4b49f790cd77cfd42c8619b99ae1a24c1315a1ec7d2657d10e07a174e6a84e89f40efcbc586	comments,_suggestions_and_typos	As pointed out in conclusion, I'm curious to see some related experiments that this information axis tool can help with.-For Figure 1, I have another angle for explaining why randomly-generated n-grams are far away from the extant words: the characterBERT would explicitly maximize the probability of seen character sequence (implicitly minimize the probability of unseen character sequence).	"""comments,_suggestions_and_typos"""	I	"""H10. The approach is tested only on [not English], so unclear if it will generalize to other languages"""
254183d814a4ec6d0d2cbb94da5f24875b391296f058c9f2e831b4b49f790cd77cfd42c8619b99ae1a24c1315a1ec7d2657d10e07a174e6a84e89f40efcbc586	comments,_suggestions_and_typos	So I guess the randomly generated n-grams would have distant different PPL value with the extant words.	"""comments,_suggestions_and_typos"""	I	"""H10. The approach is tested only on [not English], so unclear if it will generalize to other languages"""
254183d814a4ec6d0d2cbb94da5f24875b391296f058c9f2e831b4b49f790cd77cfd42c8619b99ae1a24c1315a1ec7d2657d10e07a174e6a84e89f40efcbc586	comments,_suggestions_and_typos	"This is justified in Section 5.4.-It would be better to define some notations and give a clear definition of the ""information axis"", ""word concreteness"" and also ""Markov chain information content"".-Other than UMAP, there are some other tools for analyzing the geometry of high-dimensional representations."	"""comments,_suggestions_and_typos"""	I	H4. This has no precedent in the existing literature
254183d814a4ec6d0d2cbb94da5f24875b391296f058c9f2e831b4b49f790cd77cfd42c8619b99ae1a24c1315a1ec7d2657d10e07a174e6a84e89f40efcbc586	comments,_suggestions_and_typos	I believe the idea is not highly integrated with UMAP.	"""comments,_suggestions_and_typos"""	I	"""H8. The paper doesn't use [my preferred methodology], e.g., deep learning"""
254183d814a4ec6d0d2cbb94da5f24875b391296f058c9f2e831b4b49f790cd77cfd42c8619b99ae1a24c1315a1ec7d2657d10e07a174e6a84e89f40efcbc586	comments,_suggestions_and_typos	So it would be better to show demonstrate results with other tools like T-SNE.	"""comments,_suggestions_and_typos"""	I	The algorithm's interaction with dataset is problematic
3f8d632dc2771f862f319162805aec0b0328f59d23fe4069042cfa3fe902e1f3d61c00d8ad9195884f0b81a53ff4d64a1e41331b5735b7e315a3a885f6594bd3	summary_of_weaknesses	1. UpdateROUGE is a newly proposed automatic evaluation metric for the task based on an intuitive heuristic.	Summary_of_weaknesses	B	H2. The results contradict what I would expect
3f8d632dc2771f862f319162805aec0b0328f59d23fe4069042cfa3fe902e1f3d61c00d8ad9195884f0b81a53ff4d64a1e41331b5735b7e315a3a885f6594bd3	summary_of_weaknesses	It would be nice if more analysis could be done about this proposed metric, including how it correlates with human evaluation metrics and how robust it is against multiple alternatives to the correct answer.	Summary_of_weaknesses	B	H5. The results do not surpass the latest SOTA
3f8d632dc2771f862f319162805aec0b0328f59d23fe4069042cfa3fe902e1f3d61c00d8ad9195884f0b81a53ff4d64a1e41331b5735b7e315a3a885f6594bd3	summary_of_weaknesses	2	Summary_of_weaknesses	O	Other
3f8d632dc2771f862f319162805aec0b0328f59d23fe4069042cfa3fe902e1f3d61c00d8ad9195884f0b81a53ff4d64a1e41331b5735b7e315a3a885f6594bd3	summary_of_weaknesses	Several trivial copy baselines are used, but as mentioned as a reference (Wiseman et.	Summary_of_weaknesses	B	The paper is missing recent baselines
3f8d632dc2771f862f319162805aec0b0328f59d23fe4069042cfa3fe902e1f3d61c00d8ad9195884f0b81a53ff4d64a1e41331b5735b7e315a3a885f6594bd3	summary_of_weaknesses	al., 2017), there are models that explicitly do data to text generation with copy mechanism (attention based) that could serve as a slightly more intelligent way of performing copying baseline with selection of what to copy.	Summary_of_weaknesses	I	H1. The results are not surprising
3f8d632dc2771f862f319162805aec0b0328f59d23fe4069042cfa3fe902e1f3d61c00d8ad9195884f0b81a53ff4d64a1e41331b5735b7e315a3a885f6594bd3	comments,_suggestions_and_typos	comments,_suggestions_and_typos:N/A	"""comments,_suggestions_and_typos"""	O	Other
c15b7728de1c9c327f8369275d20ebafd1d5b8b4e54f3f832face694191fdbfb97cc040a518ff073dd9ce390821c1d378c9a8bfd346ba96c7211ebbb97320165	summary_of_weaknesses	My major concern of this paper is the innovativeness.	Summary_of_weaknesses	B	H2. The results contradict what I would expect
c15b7728de1c9c327f8369275d20ebafd1d5b8b4e54f3f832face694191fdbfb97cc040a518ff073dd9ce390821c1d378c9a8bfd346ba96c7211ebbb97320165	summary_of_weaknesses	I think the contribution of the paper lies in more on the engineering side: results on more test-sets to avoid overfitting, speed comparison not only on 1-batch GPU setting but also on x-batch and multi-cpu settings, etc.	Summary_of_weaknesses	I	The algorithm's interaction with dataset is problematic
c15b7728de1c9c327f8369275d20ebafd1d5b8b4e54f3f832face694191fdbfb97cc040a518ff073dd9ce390821c1d378c9a8bfd346ba96c7211ebbb97320165	summary_of_weaknesses	However, while a lot of content is on engineering side, there is very few new findings on algorithm or model side: the CTC model is not new, and no new evaluation metrics is proposed.	Summary_of_weaknesses	B	The contribution is not novel
c15b7728de1c9c327f8369275d20ebafd1d5b8b4e54f3f832face694191fdbfb97cc040a518ff073dd9ce390821c1d378c9a8bfd346ba96c7211ebbb97320165	summary_of_weaknesses	So I think the paper would be better to appear in related workshop, rather than a ACL long paper.	Summary_of_weaknesses	B	The contribution is not novel
c15b7728de1c9c327f8369275d20ebafd1d5b8b4e54f3f832face694191fdbfb97cc040a518ff073dd9ce390821c1d378c9a8bfd346ba96c7211ebbb97320165	comments,_suggestions_and_typos	comments,_suggestions_and_typos:1.	"""comments,_suggestions_and_typos"""	O	Other
c15b7728de1c9c327f8369275d20ebafd1d5b8b4e54f3f832face694191fdbfb97cc040a518ff073dd9ce390821c1d378c9a8bfd346ba96c7211ebbb97320165	comments,_suggestions_and_typos	In Table 3, the COMET score is added without enough explanation: why choose this metric and how it fits into this evaluation?   	Summary_of_weaknesses	B	The algorithm's interaction with dataset is problematic
c15b7728de1c9c327f8369275d20ebafd1d5b8b4e54f3f832face694191fdbfb97cc040a518ff073dd9ce390821c1d378c9a8bfd346ba96c7211ebbb97320165	comments,_suggestions_and_typos	And with the observation of substantial difference in COMET and BLEU score, the author suggest that NAR models may rank poorly in human evaluation, why not add the human evaluation in the paper?  	Summary_of_weaknesses	B	The algorithm's interaction with dataset is problematic
c15b7728de1c9c327f8369275d20ebafd1d5b8b4e54f3f832face694191fdbfb97cc040a518ff073dd9ce390821c1d378c9a8bfd346ba96c7211ebbb97320165	comments,_suggestions_and_typos	If it does rank poorly, it may reveal another important feature of NAR model.	Summary_of_weaknesses	I	The contribution is not novel
0fda793d18ac111fc9ccbb4fc5ad054d767acddc0022a0493fcef37f326a9dd7d9688397ee29fac9548a2c0765886ba174d0169c283fdd5415f85f89bd4db0a8	summary_of_weaknesses	Some definitions and statements are not clear or well justified.-Lack of clarity in the definition of the input/outputs for each subtask	comments,_suggestions_and_typos	B	Other
0fda793d18ac111fc9ccbb4fc5ad054d767acddc0022a0493fcef37f326a9dd7d9688397ee29fac9548a2c0765886ba174d0169c283fdd5415f85f89bd4db0a8	comments,_suggestions_and_typos	comments,_suggestions_and_typos:063-065	comments,_suggestions_and_typos	O	
0fda793d18ac111fc9ccbb4fc5ad054d767acddc0022a0493fcef37f326a9dd7d9688397ee29fac9548a2c0765886ba174d0169c283fdd5415f85f89bd4db0a8	comments,_suggestions_and_typos	"""Though most of the existing studies consider the expansion a regression problem ... -> Missing a reference to support this statement 081-082 TEAM that performs both the Attach and Merge operations together -> Performs attach and merge together or is trained together?092 Missing reference for wordnet definition 112-114 """"The taxonomy T is arranged in a hierarchical manner directed edges in E as shown in Figure 1."""" - > It doesn't seem clear.115 query concept q: Is this a concept or a candidate word?"""	comments,_suggestions_and_typos	B	Other
0fda793d18ac111fc9ccbb4fc5ad054d767acddc0022a0493fcef37f326a9dd7d9688397ee29fac9548a2c0765886ba174d0169c283fdd5415f85f89bd4db0a8	comments,_suggestions_and_typos	"""Your initial examples (Page 1) mention """"mango"""" and """"nutrient"""" and do not seem to be concepts according to your definition.188 the query synset sq -> Is this a query synset or a word that belongs to the synset (concept) X."""	comments,_suggestions_and_typos	I	Other
0fda793d18ac111fc9ccbb4fc5ad054d767acddc0022a0493fcef37f326a9dd7d9688397ee29fac9548a2c0765886ba174d0169c283fdd5415f85f89bd4db0a8	comments,_suggestions_and_typos	I am not sure if I understand correctly but in the case of attach, the query concept is a (d, ss): definition, synonymns included in the synset.	comments,_suggestions_and_typos	B	Other
0fda793d18ac111fc9ccbb4fc5ad054d767acddc0022a0493fcef37f326a9dd7d9688397ee29fac9548a2c0765886ba174d0169c283fdd5415f85f89bd4db0a8	comments,_suggestions_and_typos	I am not sure if I understand correctly but in the case of attach, the query concept is a (d, ss): definition, synonymns included in the synset.	comments,_suggestions_and_typos	B	Other
0fda793d18ac111fc9ccbb4fc5ad054d767acddc0022a0493fcef37f326a9dd7d9688397ee29fac9548a2c0765886ba174d0169c283fdd5415f85f89bd4db0a8	comments,_suggestions_and_typos	- >	comments,_suggestions_and_typos	O	Other
0fda793d18ac111fc9ccbb4fc5ad054d767acddc0022a0493fcef37f326a9dd7d9688397ee29fac9548a2c0765886ba174d0169c283fdd5415f85f89bd4db0a8	comments,_suggestions_and_typos	It applies for merge in most cases but it is not case for attach, right?	comments,_suggestions_and_typos	B	Other
0fda793d18ac111fc9ccbb4fc5ad054d767acddc0022a0493fcef37f326a9dd7d9688397ee29fac9548a2c0765886ba174d0169c283fdd5415f85f89bd4db0a8	comments,_suggestions_and_typos	Because attach considers candidate concept (that can be composed by a synonym set) 224 comprising of the node -> that comprises the node ...	comments,_suggestions_and_typos	I	Other
0fda793d18ac111fc9ccbb4fc5ad054d767acddc0022a0493fcef37f326a9dd7d9688397ee29fac9548a2c0765886ba174d0169c283fdd5415f85f89bd4db0a8	comments,_suggestions_and_typos	245	Summary_of_weaknesses	O	Other
0fda793d18ac111fc9ccbb4fc5ad054d767acddc0022a0493fcef37f326a9dd7d9688397ee29fac9548a2c0765886ba174d0169c283fdd5415f85f89bd4db0a8	comments,_suggestions_and_typos	The GAT is trained with the whole model?Needs to be reviewed by a English native speaker and some sentences need to be rewriting for improving the clarity.	comments,_suggestions_and_typos	B	H10. The approach is tested only on [not English], so unclear if it will generalize to other languages
16dfeb4560e8b923b4053e6ae7bbfd3e2d347bc5a075db524f9735aae63abc6b42c9f443eff66b822f008e0be99358a350be4e8b70c616f68450b6c938872fca	summary_of_weaknesses	The main concern to me is about the theoretical analysis, which seems too brief to reveal the intrinsic mechanism of the proposed methods, details are listed as follows.-The corollary in line 245 assumes that $\mathbf{w}^*_{i}$ $(1 \leq i \leq n)$ are drawn i.i.d.	Summary_of_weaknesses	B	Other
16dfeb4560e8b923b4053e6ae7bbfd3e2d347bc5a075db524f9735aae63abc6b42c9f443eff66b822f008e0be99358a350be4e8b70c616f68450b6c938872fca	summary_of_weaknesses	from a distribution on $[-1, 1]$. Is this.	Summary_of_weaknesses	I	
16dfeb4560e8b923b4053e6ae7bbfd3e2d347bc5a075db524f9735aae63abc6b42c9f443eff66b822f008e0be99358a350be4e8b70c616f68450b6c938872fca	summary_of_weaknesses	i.i.d. assumption holds for the proposed networks?	Summary_of_weaknesses	I	
16dfeb4560e8b923b4053e6ae7bbfd3e2d347bc5a075db524f9735aae63abc6b42c9f443eff66b822f008e0be99358a350be4e8b70c616f68450b6c938872fca	summary_of_weaknesses	Besides, I not that the range of $\mathbf{W}$, $(-0.5, 0.5)$ is not equal to that of $\mathbf{w}^*$'s.	Summary_of_weaknesses	B	Other
16dfeb4560e8b923b4053e6ae7bbfd3e2d347bc5a075db524f9735aae63abc6b42c9f443eff66b822f008e0be99358a350be4e8b70c616f68450b6c938872fca	summary_of_weaknesses	Could this difference effect that derivations?-	Summary_of_weaknesses	I	H13. The authors could also do [extra experiment X]
16dfeb4560e8b923b4053e6ae7bbfd3e2d347bc5a075db524f9735aae63abc6b42c9f443eff66b822f008e0be99358a350be4e8b70c616f68450b6c938872fca	summary_of_weaknesses	In the proposed method, the authors claim that $N$ sparse student modules have probabilities of $p_1, p_2, p_3, ..., p_N$ to substitute the corresponding teacher layers separately.	Summary_of_weaknesses	I	Other
16dfeb4560e8b923b4053e6ae7bbfd3e2d347bc5a075db524f9735aae63abc6b42c9f443eff66b822f008e0be99358a350be4e8b70c616f68450b6c938872fca	summary_of_weaknesses	But these probabilities have not been considered in the theoretical derivations.	Summary_of_weaknesses	I	Other
16dfeb4560e8b923b4053e6ae7bbfd3e2d347bc5a075db524f9735aae63abc6b42c9f443eff66b822f008e0be99358a350be4e8b70c616f68450b6c938872fca	summary_of_weaknesses	I guess these can affect the results.-	Summary_of_weaknesses	I	H2. The results contradict what I would expect
16dfeb4560e8b923b4053e6ae7bbfd3e2d347bc5a075db524f9735aae63abc6b42c9f443eff66b822f008e0be99358a350be4e8b70c616f68450b6c938872fca	summary_of_weaknesses	The nonlinear transformations in the neural works, such as $exp$ and $tanh$ have not been considered in the theoretical derivations.	Summary_of_weaknesses	I	Other
16dfeb4560e8b923b4053e6ae7bbfd3e2d347bc5a075db524f9735aae63abc6b42c9f443eff66b822f008e0be99358a350be4e8b70c616f68450b6c938872fca	summary_of_weaknesses	To my understanding, these are non-trivial results and should not be omitted to obtain the Eq.	Summary_of_weaknesses	I	H8. The paper doesn't use [my preferred methodology], e.g., deep learning
16dfeb4560e8b923b4053e6ae7bbfd3e2d347bc5a075db524f9735aae63abc6b42c9f443eff66b822f008e0be99358a350be4e8b70c616f68450b6c938872fca	summary_of_weaknesses	(10) directly.	Summary_of_weaknesses	I	
16dfeb4560e8b923b4053e6ae7bbfd3e2d347bc5a075db524f9735aae63abc6b42c9f443eff66b822f008e0be99358a350be4e8b70c616f68450b6c938872fca	summary_of_weaknesses	Another concern is why the reported results are all on the dev set but not on the test set, which is uncommon or maybe I have missed some thing.	Summary_of_weaknesses	B	Other
16dfeb4560e8b923b4053e6ae7bbfd3e2d347bc5a075db524f9735aae63abc6b42c9f443eff66b822f008e0be99358a350be4e8b70c616f68450b6c938872fca	comments,_suggestions_and_typos	--------Suggestions---------	comments,_suggestions_and_typos	O	
